2016-04-14 23:18:19 INFO  MarketplaceAuctionImpl:107 - Offer added: [ItemID = 1, PricePerUnit = 25, Quantity = 5, userId = Peter, type = OFFER]
2016-04-15 22:24:11 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:12 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:12 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:13 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:13 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:13 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 60, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:13 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:13 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:13 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 50, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:14 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:14 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:14 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 40, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:14 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:14 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:14 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 70, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:15 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:15 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:15 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 80, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:15 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:15 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:15 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 30, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:16 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:16 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:16 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 90, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:16 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:16 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:16 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 20, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:17 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:17 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:17 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 10, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:17 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:17 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:17 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 100, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 60, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:29 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 50, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 70, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 40, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 80, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 30, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 90, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 20, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 100, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:30 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 10, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:33 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 50, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 60, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 40, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 70, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 30, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 80, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 20, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 90, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 100, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:34 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 10, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 60, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 50, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 40, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 70, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 80, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 30, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 20, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:36 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 90, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:37 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:37 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:37 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 100, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:37 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:37 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:37 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 10, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 100, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 10, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 90, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 20, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 80, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 30, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 40, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 70, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:40 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:41 INFO  MarketplaceAuctionImpl:38 - Bid added: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Buyer, type = BID]
2016-04-15 22:24:41 INFO  MarketplaceAuctionImpl:91 - Offer removed: [ItemID = 1, PricePerUnit = 60, Quantity = 10, userId = Seller, type = OFFER]
2016-04-15 22:24:41 INFO  MarketplaceAuctionImpl:98 - Placed order: [ItemID = 1, PricePerUnit = 60, Quantity = 10, buyerId = Buyer, sellerID = Seller]
2016-04-15 22:24:41 INFO  MarketplaceAuctionImpl:123 - Offer added: [ItemID = 1, PricePerUnit = 50, Quantity = 10, userId = Seller, type = OFFER]
